experiment,target,model,family,MAE,RMSE,MAPE,R2,complexity,physics_violation_rate,sensitivity_p95,extrapolation_stability_index,high_error_detection_AUROC,gpu_requested,gpu_used,expression,notes
noise_5,Nuavg,ordinary_power_law,symbolic,1.2488973310805886,2.475310546478755,6.3750433731513985,0.9314352026840975,8.0,0.0,0.014987293874745731,2.2278375112945747,0.5772195533389564,False,False,Nuavg = 2.3690505 Re^{0.283842} Pr^{0.301253} Da^{-0.00473192} porosity^{0.00428087} thickness^{0.15457} exp(-0.140154amplitude) exp(-0.00412985wavelength),Log-linear ordinary least-squares power-law correlation.
noise_5,Nuavg,complexity_penalized_symbolic_lasso,symbolic,0.6675176269842261,1.561332181514452,2.9139153271803426,0.9727207494492963,14.0,0.0,0.01492789425500983,2.704802673636903,0.6599361912794749,False,False,Nuavg = exp(1.38969 + 0.000145182 Re + 0.0680278 log(Re) + 0.0138254 sqrt(Re) + 0.00210052 Pr + 0.0102899 sqrt(Pr) - 0.00149323 log(Da) - 1.27364 sqrt(Da) + 0.877217 thickness - 0.137234 amplitude - 0.00338774 wavelength + 0.0500517 log(Re)log(Pr) + 0.000622186 log(Re)log(Da) - 0.000261426 log(Pr)log(Da)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
noise_5,Nuavg,certified_symbolic,symbolic,0.6675176269842261,1.561332181514452,2.9139153271803426,0.9727207494492963,14.0,0.0,0.01492789425500983,2.704802673636903,0.6599361912794749,False,False,Nuavg = exp(1.38969 + 0.000145182 Re + 0.0680278 log(Re) + 0.0138254 sqrt(Re) + 0.00210052 Pr + 0.0102899 sqrt(Pr) - 0.00149323 log(Da) - 1.27364 sqrt(Da) + 0.877217 thickness - 0.137234 amplitude - 0.00338774 wavelength + 0.0500517 log(Re)log(Pr) + 0.000622186 log(Re)log(Da) - 0.000261426 log(Pr)log(Da)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
noise_5,Nuavg,random_forest,black_box,0.45048213144217264,0.6821939674477486,2.449060861636763,0.9947921608577946,1863320.0,0.0,0.015283835685170638,2.8053105225263915,0.579760900656423,False,False,Nuavg = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
noise_5,Nuavg,xgboost_hist,black_box,0.3048817018868866,0.5950302006664371,1.4834456595890808,0.9960379511144364,300.0,0.0,0.0,1.974536023537138,0.7055594264549486,True,True,Nuavg = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
random80_20,DelP_Pa,ordinary_power_law,symbolic,97.17628771133218,258.0671017031771,30.973218098905615,0.8417241181480188,8.0,0.0,0.04774351271995769,3.080088042144062,0.2933257545197844,False,False,DelP_Pa = 0.068904337 Re^{1.12942} Pr^{0.00146084} Da^{-0.33008} porosity^{-0.0583578} thickness^{1.10396} exp(1.58018amplitude) exp(-0.028338wavelength),Log-linear ordinary least-squares power-law correlation.
random80_20,DelP_Pa,complexity_penalized_symbolic_lasso,symbolic,32.222402640779436,84.04356212118057,9.520816515327725,0.9832135695318825,16.0,0.0,0.04712291004225401,3.1743851949840565,0.40831713667534564,False,False,DelP_Pa = exp(-11.4938 + 0.000470612 Re + 1.07775 log(Re) + 0.0118455 sqrt(Re) - 2377.5 Da - 0.994175 log(Da) + 165.726 sqrt(Da) + 2.35084 thickness - 0.653458 log(thickness) + 1.57315 amplitude - 0.0257427 wavelength + 0.00967327 log(Re)log(Da) - 0.0151322 log(Re)log(porosity) - 0.00482461 log(Re)log(thickness) - 2.37805e-05 log(Pr)log(Da) - 0.132373 log(Da)log(thickness)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
random80_20,DelP_Pa,unconstrained_gp_sr,symbolic,283.9808779703088,588.1333916331978,278.76051532821043,0.1779445214062526,13.0,0.0,0.027247569167730506,2.484825570040256,0.6304961678096007,False,False,"DelP_Pa = sub(add(mul(Re, inv(porosity)), neg(sub(-0.054, Pr))), inv(log(Pr)))",Unconstrained genetic-programming symbolic regression.
random80_20,DelP_Pa,positive_complexity_gp_sr,symbolic,242.31001698991327,599.8914523040073,144.0307288271122,0.14474661680064704,5.0,0.0,0.036136338875761474,2.2223168562394324,0.6374234478712091,False,False,"DelP_Pa = exp(log(sub(abs(wavelength), Re)))","Complexity-penalized GP-SR on log target, enforcing positive predictions."
random80_20,DelP_Pa,certified_symbolic,symbolic,32.222402640779436,84.04356212118057,9.520816515327725,0.9832135695318825,16.0,0.0,0.04712291004225401,3.1743851949840565,0.40831713667534564,False,False,DelP_Pa = exp(-11.4938 + 0.000470612 Re + 1.07775 log(Re) + 0.0118455 sqrt(Re) - 2377.5 Da - 0.994175 log(Da) + 165.726 sqrt(Da) + 2.35084 thickness - 0.653458 log(thickness) + 1.57315 amplitude - 0.0257427 wavelength + 0.00967327 log(Re)log(Da) - 0.0151322 log(Re)log(porosity) - 0.00482461 log(Re)log(thickness) - 2.37805e-05 log(Pr)log(Da) - 0.132373 log(Da)log(thickness)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
random80_20,DelP_Pa,random_forest,black_box,0.31074408395483244,1.0138325539364348,0.08063774373165157,0.9999975572337131,1120978.0,0.0,0.00201164741734608,3.6638202096856287,0.6961971469434157,False,False,DelP_Pa = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
random80_20,DelP_Pa,xgboost_hist,black_box,4.179878487119967,6.528143690649692,9.762975125350462,0.999898718794163,600.0,0.0,0.0,1.993628513684633,0.4635043455938978,True,True,DelP_Pa = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
range_re_high_holdout,DelP_Pa,ordinary_power_law,symbolic,256.39071035656656,543.3918345794698,27.326801319580383,0.7350751088377758,8.0,0.0,0.03821480080000139,2.321799677970294,0.6646807770586272,False,False,DelP_Pa = 0.075118621 Re^{1.08477} Pr^{0.00126629} Da^{-0.340365} porosity^{-0.0581913} thickness^{1.10927} exp(1.41473amplitude) exp(-0.0232305wavelength),Log-linear ordinary least-squares power-law correlation.
range_re_high_holdout,DelP_Pa,complexity_penalized_symbolic_lasso,symbolic,94.52752642412914,186.53492568842887,11.785875111360454,0.9687811525655129,16.0,0.0,0.03732764057119257,2.2843894028538756,0.5557299475262368,False,False,DelP_Pa = exp(-11.9184 + 0.000755802 Re + 1.0408 log(Re) + 0.00552991 sqrt(Re) - 2737.56 Da - 1.02488 log(Da) + 184.174 sqrt(Da) + 2.38866 thickness - 0.736611 log(thickness) + 1.40085 amplitude - 0.023526 wavelength + 0.00583607 log(Re)log(Da) - 0.0099017 log(Re)log(porosity) - 0.00503014 log(Re)log(thickness) - 0.139166 log(Da)log(thickness) + 0.010583 log(porosity)log(thickness)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
range_re_high_holdout,DelP_Pa,unconstrained_gp_sr,symbolic,655.4127327664282,1063.3074269453234,148.8932332431747,-0.014411684686143067,18.0,0.0,0.019544546556974792,2.635829409664202,0.7014420613769148,False,False,"DelP_Pa = sub(add(mul(Re, inv(porosity)), neg(sub(-0.054, Pr))), inv(log(mul(mul(Re, porosity), inv(porosity)))))",Unconstrained genetic-programming symbolic regression.
range_re_high_holdout,DelP_Pa,positive_complexity_gp_sr,symbolic,596.2204233395834,1095.224649532274,102.17907843644332,-0.07622473103097493,5.0,0.0,0.02879520915166327,2.7973065625718765,0.6832000789655513,False,False,"DelP_Pa = exp(log(sub(abs(wavelength), Re)))","Complexity-penalized GP-SR on log target, enforcing positive predictions."
range_re_high_holdout,DelP_Pa,certified_symbolic,symbolic,94.52752642412914,186.53492568842887,11.785875111360454,0.9687811525655129,16.0,0.0,0.03732764057119257,2.2843894028538756,0.5557299475262368,False,False,DelP_Pa = exp(-11.9184 + 0.000755802 Re + 1.0408 log(Re) + 0.00552991 sqrt(Re) - 2737.56 Da - 1.02488 log(Da) + 184.174 sqrt(Da) + 2.38866 thickness - 0.736611 log(thickness) + 1.40085 amplitude - 0.023526 wavelength + 0.00583607 log(Re)log(Da) - 0.0099017 log(Re)log(porosity) - 0.00503014 log(Re)log(thickness) - 0.139166 log(Da)log(thickness) + 0.010583 log(porosity)log(thickness)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
range_re_high_holdout,DelP_Pa,random_forest,black_box,437.89305937439616,710.6212501513107,58.360004535824764,0.5469220476732879,896124.0,0.0,0.0007821536447143399,2.7842541047615845,0.7113785599127619,False,False,DelP_Pa = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
range_re_high_holdout,DelP_Pa,xgboost_hist,black_box,437.90762267075195,710.7248454716773,58.37834953769081,0.5467899374194389,600.0,0.0,0.0,1.478347168852319,0.7251787300647236,True,True,DelP_Pa = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
geometry_holdout,DelP_Pa,ordinary_power_law,symbolic,154.68961967700602,351.2826501040058,33.2166409729815,0.8055592032548188,8.0,0.0,0.047929286071278464,3.4122915989472937,0.16821525358110723,False,False,DelP_Pa = 0.075589642 Re^{1.12597} Pr^{-0.00410061} Da^{-0.321558} porosity^{-0.0702477} thickness^{1.09518} exp(1.45367amplitude) exp(-0.0192054wavelength),Log-linear ordinary least-squares power-law correlation.
geometry_holdout,DelP_Pa,complexity_penalized_symbolic_lasso,symbolic,44.16180396620658,97.96011833032598,10.276785871074436,0.9848792757589464,16.0,0.0,0.047731772410310264,3.3173415039457987,0.47601179308496383,False,False,DelP_Pa = exp(-11.1945 + 0.000344498 Re + 1.0602 log(Re) + 0.0176676 sqrt(Re) - 2383.46 Da - 0.998471 log(Da) + 164.2 sqrt(Da) + 1.73094 thickness - 0.618174 log(thickness) + 1.47378 amplitude - 0.0221395 wavelength + 8.65603e-06 log(Re)log(Pr) + 0.0098407 log(Re)log(Da) - 0.0194836 log(Re)log(porosity) - 0.00649624 log(Re)log(thickness) - 0.13866 log(Da)log(thickness)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
geometry_holdout,DelP_Pa,unconstrained_gp_sr,symbolic,330.83191442128907,757.1972407384592,105.3540169286576,0.09657514128905276,3.0,0.0,0.0349545236675729,3.138422892487771,0.5532911481900452,False,False,"DelP_Pa = sub(Re, amplitude)",Unconstrained genetic-programming symbolic regression.
geometry_holdout,DelP_Pa,positive_complexity_gp_sr,symbolic,329.9949093888516,758.8672331156907,97.97616985429278,0.09258575444788719,5.0,0.0,0.03675523011587454,3.1927846236231954,0.5532911481900452,False,False,"DelP_Pa = exp(log(sub(log(Re), Re)))","Complexity-penalized GP-SR on log target, enforcing positive predictions."
geometry_holdout,DelP_Pa,certified_symbolic,symbolic,44.16180396620658,97.96011833032598,10.276785871074436,0.9848792757589464,16.0,0.0,0.047731772410310264,3.3173415039457987,0.47601179308496383,False,False,DelP_Pa = exp(-11.1945 + 0.000344498 Re + 1.0602 log(Re) + 0.0176676 sqrt(Re) - 2383.46 Da - 0.998471 log(Da) + 164.2 sqrt(Da) + 1.73094 thickness - 0.618174 log(thickness) + 1.47378 amplitude - 0.0221395 wavelength + 8.65603e-06 log(Re)log(Pr) + 0.0098407 log(Re)log(Da) - 0.0194836 log(Re)log(porosity) - 0.00649624 log(Re)log(thickness) - 0.13866 log(Da)log(thickness)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
geometry_holdout,DelP_Pa,random_forest,black_box,25.910133043772756,63.2184869859296,7.813983023468396,0.9937025868557788,967860.0,0.0,0.002370304592610221,3.5327848063887166,0.9132582864290182,False,False,DelP_Pa = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
geometry_holdout,DelP_Pa,xgboost_hist,black_box,24.351318682431792,63.92697339124445,9.580143620449086,0.9935606463426232,600.0,0.0,0.0,2.1657046820890815,0.8143244289585754,True,True,DelP_Pa = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
sparse_20,DelP_Pa,ordinary_power_law,symbolic,97.32394645702928,264.0486134015904,31.463035812046897,0.8343020117668233,8.0,0.0,0.047127348542864,2.675496855094946,0.3543987678316037,False,False,DelP_Pa = 0.08615949 Re^{1.10517} Pr^{-0.0122639} Da^{-0.331645} porosity^{0.100953} thickness^{1.11599} exp(1.71681amplitude) exp(-0.0413107wavelength),Log-linear ordinary least-squares power-law correlation.
sparse_20,DelP_Pa,complexity_penalized_symbolic_lasso,symbolic,30.195433214430057,74.25403386401909,9.71388717738725,0.9868964323045836,17.0,0.0,0.04639785111625647,2.9490768500135314,0.4692801349517768,False,False,DelP_Pa = exp(-10.7984 + 0.000197683 Re + 0.998389 log(Re) + 0.031042 sqrt(Re) - 0.00267605 log(Pr) - 2254.6 Da - 0.988948 log(Da) + 159.364 sqrt(Da) + 1.60626 thickness - 0.490706 log(thickness) + 1.55688 amplitude - 0.0292139 wavelength + 0.0107151 log(Re)log(Da) - 0.0202443 log(Re)log(porosity) - 0.0153769 log(Re)log(thickness) - 0.00192824 log(Pr)log(thickness) - 0.133148 log(Da)log(thickness)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
sparse_20,DelP_Pa,certified_symbolic,symbolic,30.195433214430057,74.25403386401909,9.71388717738725,0.9868964323045836,17.0,0.0,0.04639785111625647,2.9490768500135314,0.4692801349517768,False,False,DelP_Pa = exp(-10.7984 + 0.000197683 Re + 0.998389 log(Re) + 0.031042 sqrt(Re) - 0.00267605 log(Pr) - 2254.6 Da - 0.988948 log(Da) + 159.364 sqrt(Da) + 1.60626 thickness - 0.490706 log(thickness) + 1.55688 amplitude - 0.0292139 wavelength + 0.0107151 log(Re)log(Da) - 0.0202443 log(Re)log(porosity) - 0.0153769 log(Re)log(thickness) - 0.00192824 log(Pr)log(thickness) - 0.133148 log(Da)log(thickness)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
sparse_20,DelP_Pa,random_forest,black_box,3.351070218447335,7.775830193560437,1.8884695683451014,0.9998563045591196,336352.0,0.0,0.003112593804870366,3.4280814865319242,0.7352854890168323,False,False,DelP_Pa = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
sparse_20,DelP_Pa,xgboost_hist,black_box,10.22063614363794,22.50940537694142,14.938855527048094,0.9987958585723145,600.0,0.000390625,0.0,1.983232641458296,0.5315266419744031,True,True,DelP_Pa = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
sparse_40,DelP_Pa,ordinary_power_law,symbolic,99.92234995866646,277.1474555257501,30.874213532657908,0.8174544524425076,8.0,0.0,0.04768038334857749,3.0340131893487503,0.3234955443910667,False,False,DelP_Pa = 0.067849102 Re^{1.11368} Pr^{0.00107525} Da^{-0.332079} porosity^{0.043601} thickness^{1.07025} exp(1.31675amplitude) exp(-0.00995641wavelength),Log-linear ordinary least-squares power-law correlation.
sparse_40,DelP_Pa,complexity_penalized_symbolic_lasso,symbolic,32.48091593923708,85.79405318770182,9.22378108064322,0.9825070189877974,16.0,0.0,0.04695710428713777,3.290611094369409,0.45669074773552387,False,False,DelP_Pa = exp(-11.6991 + 0.000461358 Re + 1.05444 log(Re) + 0.0109773 sqrt(Re) - 2608.28 Da - 0.997695 log(Da) + 175.68 sqrt(Da) + 2.59303 thickness - 0.680681 log(thickness) + 1.5512 amplitude - 0.0235545 wavelength + 0.00764078 log(Re)log(Da) - 0.00638654 log(Re)log(porosity) - 0.0110818 log(Re)log(thickness) - 0.000243788 log(Pr)log(Da) - 0.132731 log(Da)log(thickness)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
sparse_40,DelP_Pa,certified_symbolic,symbolic,32.48091593923708,85.79405318770182,9.22378108064322,0.9825070189877974,16.0,0.0,0.04695710428713777,3.290611094369409,0.45669074773552387,False,False,DelP_Pa = exp(-11.6991 + 0.000461358 Re + 1.05444 log(Re) + 0.0109773 sqrt(Re) - 2608.28 Da - 0.997695 log(Da) + 175.68 sqrt(Da) + 2.59303 thickness - 0.680681 log(thickness) + 1.5512 amplitude - 0.0235545 wavelength + 0.00764078 log(Re)log(Da) - 0.00638654 log(Re)log(porosity) - 0.0110818 log(Re)log(thickness) - 0.000243788 log(Pr)log(Da) - 0.132731 log(Da)log(thickness)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
sparse_40,DelP_Pa,random_forest,black_box,1.7929663026223839,5.327862867366156,0.5184083674512505,0.9999325385720891,607700.0,0.0,0.0021139581996717583,3.6759065417647063,0.7182808317136675,False,False,DelP_Pa = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
sparse_40,DelP_Pa,xgboost_hist,black_box,8.431392404816085,18.372186503798204,11.15077538086945,0.9991978212667427,600.0,0.0,0.0,2.0816500862263787,0.45266786460816316,True,True,DelP_Pa = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
sparse_60,DelP_Pa,ordinary_power_law,symbolic,96.72327779913232,256.3215768030944,31.537649565365495,0.8438579829656307,8.0,0.0,0.047485647276230676,3.092887172540128,0.3240529539037002,False,False,DelP_Pa = 0.075558116 Re^{1.11793} Pr^{0.0127312} Da^{-0.331619} porosity^{-0.0207468} thickness^{1.12765} exp(1.46631amplitude) exp(-0.0304894wavelength),Log-linear ordinary least-squares power-law correlation.
sparse_60,DelP_Pa,complexity_penalized_symbolic_lasso,symbolic,31.831672020342822,82.87630830399519,9.49680000330869,0.9836766141010452,16.0,0.0,0.04676225152377035,3.16002936244505,0.41309912354688477,False,False,DelP_Pa = exp(-11.5704 + 0.000276112 Re + 1.02468 log(Re) + 0.0233098 sqrt(Re) - 2448.68 Da - 1.00075 log(Da) + 169.141 sqrt(Da) + 2.56987 thickness - 0.682475 log(thickness) + 1.52306 amplitude - 0.0254909 wavelength + 0.00927577 log(Re)log(Da) - 0.0235679 log(Re)log(porosity) - 0.0103787 log(Re)log(thickness) - 0.000114512 log(Pr)log(Da) - 0.13387 log(Da)log(thickness)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
sparse_60,DelP_Pa,certified_symbolic,symbolic,31.831672020342822,82.87630830399519,9.49680000330869,0.9836766141010452,16.0,0.0,0.04676225152377035,3.16002936244505,0.41309912354688477,False,False,DelP_Pa = exp(-11.5704 + 0.000276112 Re + 1.02468 log(Re) + 0.0233098 sqrt(Re) - 2448.68 Da - 1.00075 log(Da) + 169.141 sqrt(Da) + 2.56987 thickness - 0.682475 log(thickness) + 1.52306 amplitude - 0.0254909 wavelength + 0.00927577 log(Re)log(Da) - 0.0235679 log(Re)log(porosity) - 0.0103787 log(Re)log(thickness) - 0.000114512 log(Pr)log(Da) - 0.13387 log(Da)log(thickness)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
sparse_60,DelP_Pa,random_forest,black_box,0.8283985195113346,2.7769187490288845,0.23076982533973828,0.9999816736575067,818912.0,0.0,0.0013055113762568723,3.6006371526146186,0.7034801422861126,False,False,DelP_Pa = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
sparse_60,DelP_Pa,xgboost_hist,black_box,6.488040119583362,13.046892374369351,10.728233887857975,0.9995954580040675,600.0,0.000390625,0.0,1.9555810417612192,0.428534233011845,True,True,DelP_Pa = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
sparse_80,DelP_Pa,ordinary_power_law,symbolic,98.31278718690514,269.37102177417785,30.578854884583173,0.8275547642086885,8.0,0.0,0.047264854462991265,3.0443070540583443,0.33553852359822506,False,False,DelP_Pa = 0.069673793 Re^{1.11896} Pr^{0.00988907} Da^{-0.329699} porosity^{-0.143587} thickness^{1.10239} exp(1.48776amplitude) exp(-0.0289458wavelength),Log-linear ordinary least-squares power-law correlation.
sparse_80,DelP_Pa,complexity_penalized_symbolic_lasso,symbolic,31.23961409990512,81.8542126704659,9.214065958577695,0.9840767569482721,17.0,0.0,0.047365907776715815,3.2351154130057727,0.4132128057501192,False,False,DelP_Pa = exp(-11.6729 + 0.000114662 Re + 1.03672 log(Re) + 0.0283465 sqrt(Re) - 2523.81 Da - 1.00574 log(Da) + 172.379 sqrt(Da) + 2.54994 thickness - 0.680514 log(thickness) + 1.57684 amplitude - 0.0270208 wavelength + 0.00999244 log(Re)log(Da) - 0.0151926 log(Re)log(porosity) - 0.00735869 log(Re)log(thickness) - 7.55414e-05 log(Pr)log(Da) - 0.133148 log(Da)log(thickness) + 0.0137606 log(porosity)log(thickness)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
sparse_80,DelP_Pa,certified_symbolic,symbolic,31.23961409990512,81.8542126704659,9.214065958577695,0.9840767569482721,17.0,0.0,0.047365907776715815,3.2351154130057727,0.4132128057501192,False,False,DelP_Pa = exp(-11.6729 + 0.000114662 Re + 1.03672 log(Re) + 0.0283465 sqrt(Re) - 2523.81 Da - 1.00574 log(Da) + 172.379 sqrt(Da) + 2.54994 thickness - 0.680514 log(thickness) + 1.57684 amplitude - 0.0270208 wavelength + 0.00999244 log(Re)log(Da) - 0.0151926 log(Re)log(porosity) - 0.00735869 log(Re)log(thickness) - 7.55414e-05 log(Pr)log(Da) - 0.133148 log(Da)log(thickness) + 0.0137606 log(porosity)log(thickness)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
sparse_80,DelP_Pa,random_forest,black_box,0.4459930831121562,1.439618869025755,0.12312112719156951,0.9999950745658889,990560.0,0.0,0.0019947220575019706,3.6626397188370285,0.713370493967509,False,False,DelP_Pa = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
sparse_80,DelP_Pa,xgboost_hist,black_box,4.683285545998424,8.139889416343069,9.508852826854381,0.9998425341206103,600.0,0.0,0.0,2.0130141643363477,0.5076497121273241,True,True,DelP_Pa = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
noise_1,DelP_Pa,ordinary_power_law,symbolic,97.1817961761307,258.09650487746325,30.975653400261333,0.8416880494013442,8.0,0.0,0.04774697783339657,3.075359424130794,0.2933257545197844,False,False,DelP_Pa = 0.068871993 Re^{1.12936} Pr^{0.00132312} Da^{-0.330171} porosity^{-0.0609325} thickness^{1.10411} exp(1.57567amplitude) exp(-0.0282609wavelength),Log-linear ordinary least-squares power-law correlation.
noise_1,DelP_Pa,complexity_penalized_symbolic_lasso,symbolic,32.21406783531989,83.75975577731975,9.538854950675253,0.9833267501589491,16.0,0.0,0.047121847995591035,3.1690011959941873,0.4105614433972643,False,False,DelP_Pa = exp(-11.4885 + 0.000471567 Re + 1.07851 log(Re) + 0.0116649 sqrt(Re) - 2369.29 Da - 0.992365 log(Da) + 165.285 sqrt(Da) + 2.36969 thickness - 0.656357 log(thickness) + 1.56866 amplitude - 0.0256688 wavelength + 0.00956373 log(Re)log(Da) - 0.0155265 log(Re)log(porosity) - 0.00414469 log(Re)log(thickness) - 1.35783e-05 log(Pr)log(Da) - 0.132022 log(Da)log(thickness)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
noise_1,DelP_Pa,certified_symbolic,symbolic,32.21406783531989,83.75975577731975,9.538854950675253,0.9833267501589491,16.0,0.0,0.047121847995591035,3.1690011959941873,0.4105614433972643,False,False,DelP_Pa = exp(-11.4885 + 0.000471567 Re + 1.07851 log(Re) + 0.0116649 sqrt(Re) - 2369.29 Da - 0.992365 log(Da) + 165.285 sqrt(Da) + 2.36969 thickness - 0.656357 log(thickness) + 1.56866 amplitude - 0.0256688 wavelength + 0.00956373 log(Re)log(Da) - 0.0155265 log(Re)log(porosity) - 0.00414469 log(Re)log(thickness) - 1.35783e-05 log(Pr)log(Da) - 0.132022 log(Da)log(thickness)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
noise_1,DelP_Pa,random_forest,black_box,1.710597686361527,5.468264069618953,0.5276936704735586,0.999928936202547,1863320.0,0.0,0.0027287318271894657,3.6535294705516295,0.5387656313029447,False,False,DelP_Pa = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
noise_1,DelP_Pa,xgboost_hist,black_box,9.523190874863579,14.887604743632084,27.440405068488094,0.9994732565871941,300.0,0.00234375,0.0,1.973556351469029,0.5495471047709853,True,True,DelP_Pa = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
noise_3,DelP_Pa,ordinary_power_law,symbolic,97.1195103664994,257.8556047813314,30.953457174951094,0.8419834394219017,8.0,0.0,0.04774641591222481,3.0978433911749486,0.2983681103084088,False,False,DelP_Pa = 0.069109275 Re^{1.12967} Pr^{0.00208604} Da^{-0.330007} porosity^{-0.0521131} thickness^{1.10529} exp(1.58586amplitude) exp(-0.0289976wavelength),Log-linear ordinary least-squares power-law correlation.
noise_3,DelP_Pa,complexity_penalized_symbolic_lasso,symbolic,32.278723967710775,84.13468870993745,9.559360413683363,0.9831771474809354,16.0,0.0,0.04711137999367903,3.1830393387676965,0.40621218233158535,False,False,DelP_Pa = exp(-11.4584 + 0.000487989 Re + 1.07965 log(Re) + 0.0104654 sqrt(Re) - 2358.97 Da - 0.992274 log(Da) + 164.754 sqrt(Da) + 2.33465 thickness - 0.646486 log(thickness) + 1.57901 amplitude - 0.0264004 wavelength + 0.0095355 log(Re)log(Da) - 0.0138607 log(Re)log(porosity) - 0.00624484 log(Re)log(thickness) - 8.83382e-05 log(Pr)log(Da) - 0.132776 log(Da)log(thickness)),"Sparse log-target model over raw, log, sqrt and log-product basis terms."
noise_3,DelP_Pa,certified_symbolic,symbolic,32.278723967710775,84.13468870993745,9.559360413683363,0.9831771474809354,16.0,0.0,0.04711137999367903,3.1830393387676965,0.40621218233158535,False,False,DelP_Pa = exp(-11.4584 + 0.000487989 Re + 1.07965 log(Re) + 0.0104654 sqrt(Re) - 2358.97 Da - 0.992274 log(Da) + 164.754 sqrt(Da) + 2.33465 thickness - 0.646486 log(thickness) + 1.57901 amplitude - 0.0264004 wavelength + 0.0095355 log(Re)log(Da) - 0.0138607 log(Re)log(porosity) - 0.00624484 log(Re)log(thickness) - 8.83382e-05 log(Pr)log(Da) - 0.132776 log(Da)log(thickness)),"Reliability-aware selection of complexity_penalized_symbolic_lasso: Sparse log-target model over raw, log, sqrt and log-product basis terms."
noise_3,DelP_Pa,random_forest,black_box,4.705402752366213,12.04061098690788,1.5871194011074687,0.9996554545622208,1863320.0,0.0,0.012881948836373064,3.635644425238397,0.5174813891231802,False,False,DelP_Pa = RandomForestRegressor(...),Accuracy reference; not a publishable explicit correlation.
noise_3,DelP_Pa,xgboost_hist,black_box,9.65479641324079,16.34780970832198,23.983445718438023,0.9993648612634788,300.0,0.0015625,0.0,1.9637849298044665,0.5212182331585318,True,True,DelP_Pa = XGBRegressor(...),XGBoost baseline requested CUDA device on the RTX GPU.
noise_5,DelP_Pa,ordinary_power_law,symbolic,97.38160093358458,259.360508729478,30.930565687356527,0.8401336159690731,8.0,0.0,0.047744753892230284,3.078484156147847,0.2937144743114893,False,False,DelP_Pa = 0.069559931 Re^{1.12929} Pr^{0.00069454} Da^{-0.329505} porosity^{-0.0589421} thickness^{1.10403} exp(1.56758amplitude) exp(-0.0282401wavelength),Log-linear ordinary least-squares power-law correlation.
